departure_city,destination_city,country,date_depart,departure_time_difference,departure_status,airline,airline_type,cleaned_airline
Berlin,Manchester,United Kingdom,2024-06-27,10,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Krakow,Poland,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Paris Orly,France,2024-06-27,-5,Early,Transavia France (TO),budget,Transavia France
Berlin,Tallinn,Estonia,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,London LCY,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Brussels,Belgium,2024-06-27,0,On Time,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,Istanbul IST,Turkey,2024-06-27,290,Delayed,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Heraklion,Greece,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Funchal,Portugal,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,London LHR,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Madrid,Spain,2024-06-27,10,Delayed,IBERIA Express (IBS),budget,Iberia Express
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Swiss (LX),premium,Swiss
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Marsa Alam,Egypt,2024-06-27,70,Delayed,Air Cairo (SM),budget,Air Cairo
Berlin,Thessaloniki,Greece,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Larnaca,Cyprus,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Vienna,Austria,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Bucharest,Romania,2024-06-27,15,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Stuttgart,Germany,2024-06-27,0,Cancelled,Eurowings (EW),budget,Eurowings
Berlin,Cologne/Bonn,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Chisinau,Moldova,2024-06-27,39,Delayed,Fly One (FIA),budget,Fly One
Berlin,Riga,Latvia,2024-06-27,0,On Time,Air Baltic (BT),premium,Air Baltic
Berlin,Milan LIN,Italy,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Basel,Switzerland,2024-06-27,0,On Time,easyJet Switzerland (DS),budget,Easyjet Switzerland
Berlin,Dusseldorf,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Belgrade,Serbia,2024-06-27,0,On Time,Wizz Air (W6),budget,Wizz Air
Berlin,Pisa,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Luxembourg,Luxembourg,2024-06-27,0,On Time,Luxair (LG),premium,Luxair
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Helsinki,Finland,2024-06-27,20,Delayed,Finnair (AY),premium,Finnair
Berlin,Saarbrücken,Germany,2024-06-27,-5,Early,Danish Air Transport (DX),premium,Danish Air Transport
Berlin,Munich,Germany,2024-06-27,25,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Barcelona,Spain,2024-06-27,5,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Izmir ADB,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Stockholm ARN,Sweden,2024-06-27,0,On Time,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,Oslo,Norway,2024-06-27,80,Delayed,Norwegian Air Shuttle (DY),budget,Norwegian Air Shuttle
Berlin,Izmir ADB,Turkey,2024-06-27,0,On Time,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Nice,France,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Belgrade,Serbia,2024-06-27,0,On Time,Air Serbia (JU),premium,Air Serbia
Berlin,Antalya,Turkey,2024-06-27,145,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Kos,Greece,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Paris CDG,France,2024-06-27,0,On Time,Air France (AF),premium,Air France
Berlin,Heraklion,Greece,2024-06-27,0,On Time,Corendon Airlines Europe (CXI),budget,Corendon Airlines Europe
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Swiss (LX),premium,Swiss
Berlin,Doha,Qatar,2024-06-27,0,On Time,Qatar Airways (QR),premium,Qatar Airways
Berlin,Heraklion,Greece,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,New York EWR,United States,2024-06-27,0,On Time,United Airlines (UA),premium,United Airlines
Berlin,Tirana,Albania,2024-06-27,0,On Time,Aero Services Executive (W4),premium,Aero Services Executive
Berlin,Edinburgh,United Kingdom,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,New York JFK,United States,2024-06-27,30,Delayed,Delta Air Lines (DL),premium,Delta Air Lines
Berlin,London LGW,United Kingdom,2024-06-27,0,On Time,easyJet UK (U2),budget,Easyjet Uk
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Dublin,Ireland,2024-06-27,0,Cancelled,Aer Lingus (EI),premium,Aer Lingus
Berlin,Barcelona,Spain,2024-06-27,0,On Time,Vueling Airlines (VY),budget,Vueling Airlines
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Istanbul IST,Turkey,2024-06-27,0,On Time,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-06-27,25,Delayed,Swiss (LX),premium,Swiss
Berlin,Tel Aviv,Israel,2024-06-27,0,On Time,EL AL- Israel Airlines (LY),premium,El Al- Israel Airlines
Berlin,Palma de Mallorca,Spain,2024-06-27,20,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Hurghada,Egypt,2024-06-27,0,On Time,Air Cairo (SM),budget,Air Cairo
Berlin,London LHR,United Kingdom,2024-06-27,45,Delayed,British Airways (BA),premium,British Airways
Berlin,Warsaw,Poland,2024-06-27,0,On Time,LOT Polish Airlines (LO),premium,Lot Polish Airlines
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Dublin,Ireland,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Salzburg,Austria,2024-06-27,30,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Bologna,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Madrid,Spain,2024-06-27,0,On Time,IBERIA Express (IBS),budget,Iberia Express
Berlin,Athens,Greece,2024-06-27,40,Delayed,Aegean Airlines (A3),premium,Aegean Airlines
Berlin,Baku,Azerbaijan,2024-06-27,0,On Time,Azerbaijan Airlines (J2),premium,Azerbaijan Airlines
Berlin,Stuttgart,Germany,2024-06-27,80,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Antalya,Turkey,2024-06-27,35,Delayed,Freebird Airlines (FHY),budget,Freebird Airlines
Berlin,Brussels,Belgium,2024-06-27,10,Delayed,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,London LCY,United Kingdom,2024-06-27,25,Delayed,British Airways (BA),premium,British Airways
Berlin,Frankfurt,Germany,2024-06-27,10,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Riga,Latvia,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Rome FCO,Italy,2024-06-27,0,On Time,Aero Services Executive (W4),premium,Aero Services Executive
Berlin,Paris CDG,France,2024-06-27,0,On Time,Air France (AF),premium,Air France
Berlin,Vilnius,Lithuania,2024-06-27,0,On Time,Air Baltic (BT),premium,Air Baltic
Berlin,Vilnius,Lithuania,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Zadar,Croatia,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Fuerteventura,Spain,2024-06-27,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,Istanbul SAW,Turkey,2024-06-27,0,On Time,(VF),budget,Valujet Airlines
Berlin,London LHR,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Pula,Croatia,2024-06-27,21,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Cologne/Bonn,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,London LGW,United Kingdom,2024-06-27,46,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Budapest,Hungary,2024-06-27,0,On Time,Wizz Air (W6),budget,Wizz Air
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Preveza,Greece,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Stuttgart,Germany,2024-06-27,15,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Helsinki,Finland,2024-06-27,0,On Time,Finnair (AY),premium,Finnair
Berlin,Venice,Italy,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Istanbul SAW,Turkey,2024-06-27,15,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Stockholm ARN,Sweden,2024-06-27,0,On Time,Norwegian Air (D8),budget,Norwegian Air
Berlin,London LCY,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Lyon,France,2024-06-27,0,On Time,Volotea Airlines (VOE),budget,Volotea Airlines
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Gothenburg GOT,Sweden,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Frankfurt,Germany,2024-06-27,30,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Dusseldorf,Germany,2024-06-27,10,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Beijing,China,2024-06-27,0,On Time,Hainan Airlines (HU),premium,Hainan Airlines
Berlin,Reykjavik,Iceland,2024-06-27,39,Delayed,Icelandair (FI),premium,Icelandair
Berlin,Milan MXP,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Cologne/Bonn,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Milan LIN,Italy,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Stuttgart,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Amsterdam,Netherlands,2024-06-27,25,Delayed,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Rome FCO,Italy,2024-06-27,85,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Kos,Greece,2024-06-27,0,On Time,SUNDAIR (SDR),budget,Sundair
Berlin,London STN,United Kingdom,2024-06-27,95,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Frankfurt,Germany,2024-06-27,15,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Ibiza,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Zurich,Switzerland,2024-06-27,20,Delayed,Swiss (LX),premium,Swiss
Berlin,Alicante,Spain,2024-06-27,26,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Kaunas,Lithuania,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Barcelona,Spain,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,SAS-Scandinavian Airlines System (SK),premium,Sas-Scandinavian Airlines System
Berlin,Dusseldorf,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Brussels,Belgium,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Istanbul IST,Turkey,2024-06-27,42,Delayed,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Naples,Italy,2024-06-27,21,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Milan BGY,Italy,2024-06-27,10,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Olbia,Italy,2024-06-27,16,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Bourgas,Bulgaria,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Graz,Austria,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Paris CDG,France,2024-06-27,28,Delayed,Air France (AF),premium,Air France
Berlin,Zurich,Switzerland,2024-06-27,10,Delayed,Swiss (LX),premium,Swiss
Berlin,Cairo,Egypt,2024-06-27,5,Delayed,Egypt Air (MS),premium,Egypt Air
Berlin,Izmir ADB,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Doha,Qatar,2024-06-27,0,On Time,Qatar Airways (QR),premium,Qatar Airways
Berlin,Alicante,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Catania,Italy,2024-06-27,10,Delayed,Ryanair (FR),budget,Ryanair
Berlin,Istanbul SAW,Turkey,2024-06-27,35,Delayed,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Rome FCO,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,London STN,United Kingdom,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Edinburgh,United Kingdom,2024-06-27,36,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,Frankfurt,Germany,2024-06-27,15,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,London LCY,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Stuttgart,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Munich,Germany,2024-06-27,55,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Dusseldorf,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Palermo,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Vienna,Austria,2024-06-27,40,Delayed,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Nice,France,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Marseille,France,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Rome FCO,Italy,2024-06-27,85,Delayed,Aero Services Executive (W4),premium,Aero Services Executive
Berlin,Cologne/Bonn,Germany,2024-06-27,45,Delayed,Eurowings (EW),budget,Eurowings
Berlin,Lisbon,Portugal,2024-06-27,0,On Time,TAP Air Portugal (TP),premium,Tap Air Portugal
Berlin,Split,Croatia,2024-06-27,10,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Venice,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Rome FCO,Italy,2024-06-27,8,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Frankfurt,Germany,2024-06-27,30,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,Norwegian Air (D8),budget,Norwegian Air
Berlin,Palma de Mallorca,Spain,2024-06-27,0,Cancelled,Eurowings (EW),budget,Eurowings
Berlin,Dusseldorf,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Munich,Germany,2024-06-27,10,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Paris CDG,France,2024-06-27,15,Delayed,Air France (AF),premium,Air France
Berlin,Helsinki,Finland,2024-06-27,0,On Time,Finnair (AY),premium,Finnair
Berlin,Paris Orly,France,2024-06-27,17,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Vienna,Austria,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,London LGW,United Kingdom,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Pisa,Italy,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Stuttgart,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Bristol,United Kingdom,2024-06-27,22,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,Manchester,United Kingdom,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Paris Orly,France,2024-06-27,0,On Time,Transavia France (TO),budget,Transavia France
Berlin,Frankfurt,Germany,2024-06-27,30,Delayed,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Swiss (LX),premium,Swiss
Berlin,Brussels,Belgium,2024-06-27,0,On Time,Brussels Airlines (SN),premium,Brussels Airlines
Berlin,London STN,United Kingdom,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Munich,Germany,2024-06-27,0,Cancelled,Lufthansa (LH),premium,Lufthansa
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Barcelona,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Faro,Portugal,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Cologne/Bonn,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Warsaw,Poland,2024-06-27,0,On Time,LOT Polish Airlines (LO),premium,Lot Polish Airlines
Berlin,Vienna,Austria,2024-06-27,90,Delayed,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Tel Aviv,Israel,2024-06-27,0,On Time,Israir (6H),premium,Israir
Berlin,Paris CDG,France,2024-06-27,30,Delayed,Air France (AF),premium,Air France
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Istanbul IST,Turkey,2024-06-27,75,Delayed,Turkish Airlines (TK),premium,Turkish Airlines
Berlin,Geneva,Switzerland,2024-06-27,0,On Time,easyJet Switzerland (DS),budget,Easyjet Switzerland
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Porto,Portugal,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Riga,Latvia,2024-06-27,0,On Time,Air Baltic (BT),premium,Air Baltic
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Istanbul SAW,Turkey,2024-06-27,0,On Time,Pegasus Airlines (PC),budget,Pegasus Airlines
Berlin,Helsinki,Finland,2024-06-27,0,On Time,Finnair (AY),premium,Finnair
Berlin,Bologna,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Frankfurt,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Swiss (LX),premium,Swiss
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Saarbrücken,Germany,2024-06-27,0,On Time,Danish Air Transport (DX),premium,Danish Air Transport
Berlin,Munich,Germany,2024-06-27,0,On Time,Lufthansa (LH),premium,Lufthansa
Berlin,London LHR,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Strasbourg,France,2024-06-27,0,On Time,Volotea Airlines (VOE),budget,Volotea Airlines
Berlin,Oslo,Norway,2024-06-27,0,On Time,Norwegian Air Shuttle (DY),budget,Norwegian Air Shuttle
Berlin,Athens,Greece,2024-06-27,0,On Time,Aegean Airlines (A3),premium,Aegean Airlines
Berlin,Paris CDG,France,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Cologne/Bonn,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Dusseldorf,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Amsterdam,Netherlands,2024-06-27,0,On Time,KLM Royal Dutch Airlines (KL),premium,Klm Royal Dutch Airlines
Berlin,Zurich,Switzerland,2024-06-27,0,On Time,Swiss (LX),premium,Swiss
Berlin,Toulouse,France,2024-06-27,0,On Time,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Dublin,Ireland,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Stuttgart,Germany,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Dalaman,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,London LHR,United Kingdom,2024-06-27,0,On Time,British Airways (BA),premium,British Airways
Berlin,Vienna,Austria,2024-06-27,0,On Time,Austrian Airlines (OS),premium,Austrian Airlines
Berlin,Malaga,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Milan LIN,Italy,2024-06-27,17,Delayed,easyJet Europe (EJU),budget,Easyjet Europe
Berlin,Manchester,United Kingdom,2024-06-27,73,Delayed,easyJet UK (U2),budget,Easyjet Uk
Berlin,Luxembourg,Luxembourg,2024-06-27,0,On Time,Luxair (LG),premium,Luxair
Berlin,Antalya,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Bergen BGO,Norway,2024-06-27,0,On Time,Norwegian Air Shuttle (DY),budget,Norwegian Air Shuttle
Berlin,Sofia,Bulgaria,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Skopje,North Macedonia,2024-06-27,50,Delayed,Wizz Air (W6),budget,Wizz Air
Berlin,Stockholm ARN,Sweden,2024-06-27,0,On Time,Eurowings (EW),budget,Eurowings
Berlin,Dublin,Ireland,2024-06-27,0,On Time,Aer Lingus (EI),premium,Aer Lingus
Berlin,Gaziantep,Turkey,2024-06-27,0,On Time,Sun Express (XQ),budget,Sun Express
Berlin,Milan BGY,Italy,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Basel,Switzerland,2024-06-27,0,On Time,easyJet Switzerland (DS),budget,Easyjet Switzerland
Berlin,Palma de Mallorca,Spain,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Barcelona,Spain,2024-06-27,0,On Time,Vueling Airlines (VY),budget,Vueling Airlines
Berlin,Copenhagen,Denmark,2024-06-27,0,On Time,Norwegian Air (D8),budget,Norwegian Air
Berlin,Budapest,Hungary,2024-06-27,0,On Time,Ryanair (FR),budget,Ryanair
Berlin,Geneva,Switzerland,2024-06-27,331,Cancelled,easyJet Switzerland (DS),budget,Easyjet Switzerland
Berlin,Skopje,North Macedonia,2024-06-27,-485,Cancelled,Wizz Air (W6),budget,Wizz Air
